"type","variable","region","run__id","model","unit","version","scenario","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"ANNUAL","Emissions|CO2","Europe (R10)",880,"IMAGE 3.0","Mt CO2/yr",1,"COMMIT-2°C-2030",395.7337952019914,436.1335119008138,440.974238117888,318.0165583581748,244.2539851092817,176.8943710487961,130.5347964087581,,49.53439458661575,,10.56935699876867,,9.453173081939498,,14.61853400999087,,6.923396230373357
"ANNUAL","Emissions|CO2","Europe (R10)",1062,"IMAGE 3.2","Mt CO2/yr",1,"SSP2021-SSP1-SPA1-26-Default",3934.381813406987,3641.701179835458,3083.001098913085,2621.50268069893,2087.237747382132,1550.58958703468,1039.387766614672,739.7974097606543,389.528412536429,106.9287711876485,-129.7468611517284,-405.398735719024,-792.5890300199702,-907.5932319194632,-948.783520466909,-988.8890054330184,-932.612847889806
"ANNUAL","Emissions|CO2","Europe (R10)",1063,"IMAGE 3.2","Mt CO2/yr",1,"SSP2021-SSP1-SPA1-26-Lifestyle",3907.847071685012,3581.654533711835,3006.127599353688,2303.859357407521,1698.360852713804,1195.212623704847,797.1971417198113,564.6346919255166,434.1072318153839,295.0241019199274,144.8624757262634,14.35896174243491,-258.0896988149666,-543.4936752813421,-633.9038556993105,-681.0956771198198,-685.6915255216251
"ANNUAL","Emissions|CO2","Europe (R10)",1064,"IMAGE 3.2","Mt CO2/yr",1,"SSP2021-SSP1-SPA1-26-Lifestyle-Renewables",3905.728566842697,3677.106842375298,3143.354177124952,2367.073550121601,1887.947118295004,1474.824882641399,1153.704461520491,806.2517567413864,398.9181963965354,111.3384409052022,-187.2180258603222,-473.8712711765021,-631.3801409977465,-732.0723362634515,-751.4128685680661,-607.3423704063686,-561.1118698630219
"ANNUAL","Emissions|CO2","Europe (R10)",1065,"IMAGE 3.2","Mt CO2/yr",1,"SSP2021-SSP1-SPA1-26-Renewables",3933.244232535302,3644.621851934519,3104.446813229813,2623.701332330804,2115.291697376544,1595.966391390612,1219.862223418188,969.8067227291554,629.6937889035787,268.7836408859461,51.32772446145327,-257.9482110575888,-457.303139410266,-704.6531684244516,-1059.018502331687,-1167.341039127932,-1197.505208501802
"ANNUAL","Emissions|CO2","Europe (R10)",1071,"IMAGE 3.2","Mt CO2/yr",1,"SSP2021-SSP2-SPA0-26-Default",3921.743853607662,3622.270660729688,3193.787964157532,2945.482383995798,2423.604255896597,1747.515731970388,1216.834507099147,911.6721649998716,528.9226392591028,291.3211104339952,160.2968803193858,81.24792671942231,24.14067109645323,1.66981438810906,-35.87598642039606,-20.43204800473629,-28.71999097131513
"ANNUAL","Emissions|CO2","Europe (R10)",1079,"IMAGE 3.2","Mt CO2/yr",1,"SSP2021-SSP2-SPA2-26-Default",3934.081144054747,3718.153915743288,3351.354314472963,2962.083036056227,2551.166473620596,1957.231178461621,1317.621249000806,817.9951986420715,458.3477122405612,126.3986066297362,-37.31370862664244,-139.3188915379339,-218.2157968083713,-344.6166475132471,-485.537980153593,-498.6085331893252,-504.8605196984618
"ANNUAL","Emissions|CO2","Europe (R10)",1080,"IMAGE 3.2","Mt CO2/yr",1,"SSP2021-SSP2-SPA2-26-Lifestyle",3907.968452808883,3677.924871143276,3245.610206899059,2770.308916979548,2156.918541150673,1619.903943526984,856.3398145818367,339.1764053017285,-196.8102468033736,-366.6122983629996,-482.711217288349,-590.912292534188,-811.8476251704433,-886.9272773277407,-835.7295361324939,-629.8468056297686,-496.9277366454153
"ANNUAL","Emissions|CO2","Europe (R10)",1081,"IMAGE 3.2","Mt CO2/yr",1,"SSP2021-SSP2-SPA2-26-Lifestyle-Renewables",3907.970355071253,3536.978027665293,3062.281097690498,2646.819610836323,2019.2111665654,1563.919243001061,1137.024767661146,823.4519081864315,341.3476629567518,-21.33523623342558,-377.4041405067216,-566.9482416032579,-714.3276552213923,-922.245963816242,-957.2749259547412,-975.3174771559768,-1012.616834891505
"ANNUAL","Emissions|CO2","Europe (R10)",1082,"IMAGE 3.2","Mt CO2/yr",1,"SSP2021-SSP2-SPA2-26-Renewables",3936.306846976498,3765.752772355687,3369.86612477738,2886.27446773065,2333.95728831846,1686.856081798045,1263.278704440202,886.0161845694793,544.5405490098715,368.435609850999,134.4147122823205,-105.6643804010446,-200.7148361388523,-313.2830721822075,-424.1974554447523,-321.0823916091352,-250.4710191318602
"ANNUAL","Emissions|CO2","Europe (R10)",1397,"REMIND-MAgPIE 2.1-4.2","Mt CO2/yr",1,"NGFS Phase 2-Delayed Transition",2897.3763,2627.4279,2398.7336,1425.1856,434.3721,-177.3769,-521.4833,-604.721,-608.8204,,-606.2139,,-594.9253,,-555.8783,,-573.5421
"ANNUAL","Emissions|CO2","Europe (R10)",1403,"GCAM 5.3","Mt CO2/yr",1,"NGFS Phase 2-Below 2°C",4476.9360109,3992.5330432,3353.9301078,2619.81661357,1987.85548845,1337.51036588,932.6602979,511.194036167,122.90685216,-197.274764809,-212.044398931,-219.317176766,-172.888357736,-135.845031272,-89.257527807,-25.848865852,2.329385961999998
"ANNUAL","Emissions|CO2","Europe (R10)",1439,"REMIND-MAgPIE 3.2.0-4.8.0","Mt CO2/yr",1,"RESCUE-Peak-Budget-1150",4315.695148199999,3596.2705866,2930.2223031999997,2035.7507587999999,1498.2255418,1084.174278,830.3767755000001,747.8975,475.20603489999985,,226.77949139999998,,-1.3163548999999932,,-43.19077320000002,,23.313409399999998
"ANNUAL","Emissions|CO2","Europe (R10)",1440,"REMIND-MAgPIE 3.2.0-4.8.0","Mt CO2/yr",1,"RESCUE-Peak-Budget-1150-with-OAE",4315.695148199999,3584.125717800001,2917.8115869,2028.9511381999998,1489.4823127,1150.5555400999997,818.8794154,714.5101058,452.7120635,,218.2881597,,-3.8905565000000095,,-49.603365600000025,,45.76585200000001
"ANNUAL","Emissions|CO2","Europe (R10)",1449,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000",4896.488102688926,4687.491424963353,4478.494747237781,3135.416165961735,1792.337584685689,1031.4116593843714,270.4857340830536,,-555.7937575709784,,-860.6737984349837,,-1068.95859969075,,-1184.15715477437,,-1095.099153117022
"ANNUAL","Emissions|CO2","Europe (R10)",1450,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000-COV",4854.208163601311,4670.884886906,4487.56161021069,3129.940016482708,1772.318422754726,1061.7599832407,351.2015437266737,,-551.8837266609538,,-893.2045884267632,,-1118.525376517529,,-1197.571344408394,,-1221.067173003497
"ANNUAL","Emissions|CO2","Europe (R10)",1451,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000-NDCp",4879.626585996594,4449.295658333256,4018.964730669917,2893.3315811013,1767.698431532683,1015.430068262249,263.1617049918152,,-554.3840489918758,,-890.2390144747558,,-1075.338200358091,,-1108.323769952742,,-1092.594716196429
"ANNUAL","Emissions|CO2","Europe (R10)",1452,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000f",4896.488102688926,4687.491424963353,4478.494747237781,3528.6703326556744,2578.845918073568,1872.5823508067986,1166.318783540029,,-194.7660073563493,,-941.0311829621472,,-1833.914286991164,,-2259.809998576298,,-2321.595344078478
"ANNUAL","Emissions|CO2","Europe (R10)",1453,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000f-COV",4854.208163601311,4670.884886906,4487.56161021069,3558.5167806010472,2629.471950991405,1905.0621911762269,1180.652431361049,,-200.4865077034366,,-841.7427489996091,,-1731.104408143866,,-2237.20849170551,,-2345.208304305871
"ANNUAL","Emissions|CO2","Europe (R10)",1454,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000f-NDCp",4879.626585996594,4449.295658333256,4018.964730669917,3214.777009092672,2410.589287515427,1753.5953648058874,1096.601442096348,,-209.5033807210187,,-1053.374868413259,,-1793.891903486468,,-2247.731913395478,,-2341.248429583963
"ANNUAL","Emissions|CO2","Europe (R10)",1455,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-1200",4896.488102688926,4687.491424963353,4478.494747237781,3545.014912280639,2611.535077323497,1960.0245798799344,1308.514082436372,,-134.616030362261,,-778.7459289480596,,-1066.29928406296,,-1176.387156420923,,-995.4102825606792
"ANNUAL","Emissions|CO2","Europe (R10)",1456,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-1200f",4896.488102688926,4687.491424963353,4478.494747237781,3750.2295016157395,3021.964255993698,2608.1684949842747,2194.372733974851,,125.0142365228526,,-692.233270980096,,-1537.216436993949,,-2085.636450892763,,-2203.788013442799
"ANNUAL","Emissions|CO2","Europe (R10)",1467,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-900",4896.488102688926,,4478.494747237781,,1395.917389594534,,135.5625133079876,,-946.5689964123098,,-1249.093874599468,,-1204.471760143424,,-1173.297826454921,,-1133.690468530235
"ANNUAL","Emissions|CO2","Europe (R10)",1468,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-INDCi2030-900f",4896.488102688926,,4478.494747237781,,2147.22443302044,,666.4825900957422,,-359.9632033298299,,-1200.734037890261,,-1849.046058975788,,-2304.900083683878,,-2402.948508804998
"ANNUAL","Emissions|CO2","Europe (R10)",1472,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-1000",4893.651764648611,,3220.932805179886,,2112.685738572361,,581.4781461616593,,-375.0343508796159,,-839.855515791817,,-1064.751183217934,,-1207.233479379646,,-1157.069989721759
"ANNUAL","Emissions|CO2","Europe (R10)",1473,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-1000-COV",4816.27916222693,,3419.735928581499,,2268.937210582189,,707.9943110512646,,-328.0831459400277,,-836.9269931743659,,-1075.71069487932,,-1096.457985586816,,-1072.488490504809
"ANNUAL","Emissions|CO2","Europe (R10)",1474,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-1000f",4920.004712693792,,3921.202048613569,,2743.026776421571,,1395.265543539154,,-120.7059849705873,,-805.18325240802,,-1776.27540182512,,-2178.05726543199,,-2288.973836046423
"ANNUAL","Emissions|CO2","Europe (R10)",1475,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-1000f-COV",4822.676791758726,,3897.46942045731,,2683.664435646202,,1491.684029601222,,-166.465938539126,,-837.8410684006976,,-1778.761085101491,,-2179.617189527836,,-2290.582093600508
"ANNUAL","Emissions|CO2","Europe (R10)",1476,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-1200",4919.718763797506,,3945.182732070744,,2762.973471217285,,1721.680461768161,,-77.6801674632735,,-769.887334856501,,-1056.379002024697,,-1141.962556848413,,-1016.386541713529
"ANNUAL","Emissions|CO2","Europe (R10)",1477,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-1200f",4914.919973471823,,4138.025618647082,,2988.679479081703,,2192.951025244012,,113.2971648807532,,-695.2317380056206,,-1474.76229308883,,-1961.557776554471,,-2078.700614716095
"ANNUAL","Emissions|CO2","Europe (R10)",1488,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-800",4748.0229021,,2627.2178274,,1563.0370262,,125.2117,,-573.8340000000001,,-998.314,,-1087.996,,-1182.69,,-1149.52455
"ANNUAL","Emissions|CO2","Europe (R10)",1489,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-800f",4895.4465108,,3210.3200604,,2110.8603428,,603.416078,,-347.28044,,-1200.026,,-1883.926,,-2294.334,,-2358.09566
"ANNUAL","Emissions|CO2","Europe (R10)",1490,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-900",4829.250961792719,,2920.299522528388,,1831.614653510514,,354.3832398845094,,-513.4499484058401,,-851.1868895640872,,-1070.607103979506,,-1143.176214763402,,-1111.105697045542
"ANNUAL","Emissions|CO2","Europe (R10)",1491,"TIAM-ECN 1.1","Mt CO2/yr",1,"ENGAGE-NPi2020-900f",4913.871840679288,,3704.154711106981,,2487.4357714836,,907.1875712777176,,-244.4761387912977,,-1123.018076366817,,-1871.495171100312,,-2248.310767737011,,-2293.809472476813
"ANNUAL","Emissions|CO2","Europe (R10)",1494,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000",2798.37606178789,2732.67651300657,1939.83616547653,1633.55380436931,1286.34859679364,938.2370894372708,540.120257184024,309.796183945598,155.350149505652,25.85355849257411,-78.7078617023248,-166.577111523321,-67.9138459871381,25.6036689192856,117.289738119271,187.367978831813,212.373431271263
"ANNUAL","Emissions|CO2","Europe (R10)",1495,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000-NDCp",2797.60966022704,2732.54945835771,1943.21489202513,1651.03540329937,1310.87815431658,975.522864303085,570.467837462835,365.978585279926,147.713959609318,20.4233077062641,-74.8370739945818,-162.915483964617,-63.9838084344548,53.1486181006764,155.309028529547,248.38021066798,234.349776139511
"ANNUAL","Emissions|CO2","Europe (R10)",1496,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000f",2798.37606178789,2732.67651300657,1939.83616547653,1720.35036134877,1392.56078726226,1077.28742242297,662.330847373132,466.15223183179,256.941603922002,158.94640510773,99.1553949823016,24.8763568150472,-72.26305805513009,-131.96020105951,-252.7243778492191,-412.662690795404,-516.2017288936711
"ANNUAL","Emissions|CO2","Europe (R10)",1497,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-1000f-NDCp",2797.60966022704,2732.54945835771,1943.21489202513,1757.23206419627,1431.19234963235,1118.85189973871,701.3522198355901,506.390383974992,297.125499405397,195.666510464761,129.220601772054,68.36071447386,-30.0308468146789,-89.27846276929121,-149.983118953859,-254.42137808538,-391.31023827794
"ANNUAL","Emissions|CO2","Europe (R10)",1527,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-600f",2798.37606178789,2732.67651300657,1939.83616547653,1355.31671325868,952.294362528923,579.289749163809,96.7427581645529,-119.16084505336,-228.1581206751571,-393.902036829826,-540.769941887659,-644.429415683196,-712.468772645394,-755.2366746451249,-800.201314019242,-830.8763431844949,-875.27617226009
"ANNUAL","Emissions|CO2","Europe (R10)",1528,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-600f-NDCp",2797.60966022704,2732.54945835771,1943.21489202513,1429.93585713263,1020.17766560248,643.672009923569,157.129702118524,-60.18028515023229,-172.266901315677,-250.5329165874409,-401.883486003004,-580.02997290108,-661.21515040138,-706.289387202489,-752.392895661217,-786.446539007652,-833.3857552578211
"ANNUAL","Emissions|CO2","Europe (R10)",1529,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-700f",2798.37606178789,2732.67651300657,1939.83616547653,1486.02750610792,1095.88892786022,729.118829229821,275.520538455597,52.1772028749735,-111.290026462438,-187.890426779364,-268.243392702216,-393.377349983159,-595.09390927525,-647.032279882987,-694.120018749675,-725.488764791262,-776.912830110325
"ANNUAL","Emissions|CO2","Europe (R10)",1530,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-700f-NDCp",2797.60966022704,2732.54945835771,1943.21489202513,1540.66776389016,1169.26625410039,789.770667948704,334.304062487166,117.667643959964,-49.780180289082,-140.891602322462,-219.10725220322,-333.993714160711,-515.170110205074,-600.959898805702,-649.2888194330291,-683.303887010024,-737.3400088679289
"ANNUAL","Emissions|CO2","Europe (R10)",1531,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-800",2798.37606178789,2732.67651300657,1939.83616547653,1270.97279233676,761.385374460094,321.103502371937,-81.85449335419479,-226.508984489785,-425.27568825496,-342.547786773671,-240.063261641859,-102.877796064482,-16.2412100690413,29.5499958043687,112.042587376578,192.014540088724,221.449956745929
"ANNUAL","Emissions|CO2","Europe (R10)",1532,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-800-NDCp",2797.60966022704,2732.54945835771,1943.21489202513,1324.36333314502,810.309215803589,367.105144747224,-24.1137212598761,-191.954404557622,-288.322000467735,-313.2476382942,-216.634408596986,-80.0263163260753,-4.76414147358788,59.38329764770251,161.663267582644,240.131857520296,231.129471664206
"ANNUAL","Emissions|CO2","Europe (R10)",1533,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-800f",2798.37606178789,2732.67651300657,1939.83616547653,1594.26879858563,1232.06076685234,854.8663384936959,423.977135828001,202.119828468646,51.0016617645839,-72.45084788406879,-134.276790017099,-208.6203926530709,-335.254563782488,-529.099788714909,-592.174897365678,-623.1824823372401,-681.743388910562
"ANNUAL","Emissions|CO2","Europe (R10)",1534,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-800f-NDCp",2797.60966022704,2732.54945835771,1943.21489202513,1630.37362630679,1273.10586318418,906.383956673646,506.42368095353,245.060710314127,106.839489625923,-4.11151796555873,-104.846231455446,-166.532002067529,-282.236111026037,-459.08844207007,-557.936314714713,-592.368058676261,-649.308444770644
"ANNUAL","Emissions|CO2","Europe (R10)",1535,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-900",2798.37606178789,2732.67651300657,1939.83616547653,1484.43031832836,1105.21763116654,722.2584754716721,263.91719153778,33.7222251432795,-122.956506477505,-173.881794473856,-240.4861693383509,-102.293398240433,-5.2554304555058,49.3865415274747,142.314033170263,205.342766869055,226.974387587316
"ANNUAL","Emissions|CO2","Europe (R10)",1536,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-900-NDCp",2797.60966022704,2732.54945835771,1943.21489202513,1526.09528571527,1143.11280216789,771.578414465139,337.523162045563,157.192186360709,15.5877531858784,-102.395425119185,-142.514686043162,-50.5096203854023,31.8207379249363,108.568931696646,182.785929841326,251.705260186849,219.107746435465
"ANNUAL","Emissions|CO2","Europe (R10)",1537,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-900f",2798.37606178789,2732.67651300657,1939.83616547653,1663.87677117035,1328.40362666423,985.468618332584,584.969284300721,383.064941254901,175.745377175718,78.0919999882432,-0.4241425175079611,-98.07645964361971,-170.959461078139,-293.167338461646,-485.097648312989,-539.495867886057,-600.469731353401
"ANNUAL","Emissions|CO2","Europe (R10)",1538,"WITCH 5.0","Mt CO2/yr",1,"ENGAGE-INDCi2030-900f-NDCp",2797.60966022704,2732.54945835771,1943.21489202513,1695.90761749392,1364.38882672127,1043.08284391266,626.921817881021,425.749319514529,214.768915463204,117.418292706894,46.177830084661,-54.82158267511051,-117.989920616511,-185.168343523958,-317.271998257589,-493.637015447837,-569.394115061104
