"region","scenario","version","type","unit","run__id","variable","model","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Europe (R10)","ENGAGE-INDCi2030-700f",1,"ANNUAL","Mt CO2/yr",361,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,1811.534912109375,817.5519409179688,410.961669921875,202.99966430664065,,-204.0618591308593,,-399.1617736816406,,-873.3695678710938,,-1205.93896484375,,-1278.001953125
"Europe (R10)","ENGAGE-INDCi2030-800f",1,"ANNUAL","Mt CO2/yr",362,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,1936.67919921875,943.1455078125,504.43499755859375,263.6673583984375,,-106.97028350830078,,-410.3419189453125,,-824.51708984375,,-1163.1353759765625,,-1279.89208984375
"Europe (R10)","ENGAGE-INDCi2030-900",1,"ANNUAL","Mt CO2/yr",363,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,1281.8834228515625,506.1958618164063,226.5736846923828,26.3049545288086,,-233.6503753662109,,-411.0861511230469,,-471.7542724609375,,-479.3110656738281,,-544.8153076171875
"Europe (R10)","ENGAGE-INDCi2030-900f",1,"ANNUAL","Mt CO2/yr",364,"Emissions|CO2","POLES-JRC ENGAGE",3770.7353515625,,,,,3548.009033203125,3273.29248046875,2101.291259765625,1162.73486328125,674.9649658203125,387.6385498046875,,-29.560108184814453,,-368.2371215820313,,-675.6731567382812,,-957.1253051757812,,-1095.516845703125
"Europe (R10)","ENGAGE-INDCi2100",1,"ANNUAL","Mt CO2/yr",365,"Emissions|CO2","POLES-JRC ENGAGE",3725.572509765625,,,,,3153.097900390625,2633.92578125,2374.168212890625,2175.03759765625,1974.9300537109373,1933.5020751953125,,1750.98583984375,,1572.8958740234375,,1493.9053955078125,,1434.2430419921875,,1280.1971435546875
"Europe (R10)","ENGAGE-INDCi2100-COV",1,"ANNUAL","Mt CO2/yr",366,"Emissions|CO2","POLES-JRC ENGAGE",3404.46337890625,,,,,3106.05810546875,2598.323486328125,2337.333740234375,2144.265869140625,1965.57861328125,1915.755859375,,1733.3304443359375,,1540.3499755859375,,1463.849609375,,1447.3011474609375,,1327.852783203125
"Europe (R10)","ENGAGE-INDCi2100-COV-NDCp",1,"ANNUAL","Mt CO2/yr",367,"Emissions|CO2","POLES-JRC ENGAGE",3404.48779296875,,,,,2869.230712890625,2074.516357421875,1641.60888671875,1399.1051025390625,1222.1031494140625,1129.1273193359375,,855.0772705078125,,624.9027709960938,,563.2190551757812,,535.0640258789062,,463.4487915039063
"Europe (R10)","ENGAGE-INDCi2100-NDCp",1,"ANNUAL","Mt CO2/yr",368,"Emissions|CO2","POLES-JRC ENGAGE",3725.5927734375,,,,,2913.85009765625,2106.187744140625,1679.393798828125,1439.07958984375,1246.0770263671875,1166.495849609375,,895.63671875,,646.0545043945312,,579.3746337890625,,534.4876708984375,,407.26708984375
"Europe (R10)","ENGAGE-NPi2020-1000f",1,"ANNUAL","Mt CO2/yr",371,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3014.89794921875,2356.872314453125,1807.902587890625,1329.4779052734375,929.5210571289062,,219.6631622314453,,-278.18756103515625,,-529.816650390625,,-723.888916015625,,-829.8642578125
"Europe (R10)","ENGAGE-NPi2020-1000f-COV",1,"ANNUAL","Mt CO2/yr",372,"Emissions|CO2","POLES-JRC ENGAGE",3448.3095703125,,,,,3535.594970703125,3086.29345703125,2435.90185546875,1915.3671875,1436.9132080078125,1031.7164306640625,,289.0442810058594,,-208.7535858154297,,-469.69140625,,-694.0882568359375,,-825.3240966796875
"Europe (R10)","ENGAGE-NPi2020-1200f",1,"ANNUAL","Mt CO2/yr",374,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3168.14404296875,2623.245361328125,2096.463134765625,1623.850830078125,1243.6397705078125,,486.9747924804688,,-103.46578979492188,,-354.503662109375,,-536.0851440429688,,-719.490234375
"Europe (R10)","ENGAGE-NPi2020-1400",1,"ANNUAL","Mt CO2/yr",375,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3216.760986328125,2773.374755859375,2310.2685546875,1835.2850341796875,1450.534912109375,,697.605224609375,,109.6216278076172,,-161.15164184570312,,-378.3009948730469,,-451.4231262207031
"Europe (R10)","ENGAGE-NPi2020-1400f",1,"ANNUAL","Mt CO2/yr",376,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3235.98388671875,2816.275634765625,2370.411376953125,1904.9312744140625,1514.428955078125,,766.0772094726562,,179.34906005859375,,-138.72048950195312,,-408.7438659667969,,-578.3804321289062
"Europe (R10)","ENGAGE-NPi2020-1600",1,"ANNUAL","Mt CO2/yr",377,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3216.760986328125,2893.230224609375,2528.282470703125,2129.160888671875,1748.245361328125,,1154.965087890625,,504.749755859375,,9.795185089111328,,-247.6443786621093,,-374.8177185058594
"Europe (R10)","ENGAGE-NPi2020-1600f",1,"ANNUAL","Mt CO2/yr",378,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3216.760986328125,2893.230224609375,2528.282470703125,2129.1611328125,1748.2449951171875,,1154.96484375,,504.74755859375,,9.78406810760498,,-254.07481384277344,,-408.8805236816406
"Europe (R10)","ENGAGE-NPi2020-1800",1,"ANNUAL","Mt CO2/yr",379,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3216.760986328125,2971.4267578125,2655.839111328125,2291.16552734375,1941.5802001953125,,1394.076171875,,945.0081787109376,,435.0959167480469,,-100.86197662353516,,-427.6976623535156
"Europe (R10)","ENGAGE-NPi2020-1800f",1,"ANNUAL","Mt CO2/yr",380,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3216.760986328125,2971.4267578125,2655.839111328125,2291.16552734375,1941.5802001953125,,1394.076171875,,945.0081787109376,,435.0959167480469,,-100.86197662353516,,-427.6976623535156
"Europe (R10)","ENGAGE-NPi2020-2000",1,"ANNUAL","Mt CO2/yr",381,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3216.760986328125,2971.4267578125,2740.465576171875,2413.14013671875,2104.0458984375,,1576.957763671875,,1196.6683349609375,,794.2322998046875,,357.4308166503906,,-61.12448501586914
"Europe (R10)","ENGAGE-NPi2020-2000f",1,"ANNUAL","Mt CO2/yr",382,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3515.516845703125,3216.760986328125,2971.4267578125,2740.465576171875,2413.14013671875,2104.0458984375,,1576.957763671875,,1196.6683349609375,,794.2322998046875,,357.4308166503906,,-61.12448501586914
"Europe (R10)","ENGAGE-NPi2020-2500",1,"ANNUAL","Mt CO2/yr",383,"Emissions|CO2","POLES-JRC ENGAGE",3764.987548828125,,,,,3579.51953125,3353.229248046875,3148.3359375,2949.507080078125,2760.701904296875,2531.41796875,,2046.683837890625,,1644.2669677734375,,1308.4462890625,,1008.4761962890624,,804.5541381835938
