"region","model","run__id","type","version","unit","scenario","variable","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"World","POLES-JRC ENGAGE",383,"ANNUAL",1,"Mt CO2/yr","ENGAGE-NPi2020-2500","Emissions|CO2",40820.3125,,,,,41998.74609375,39791.68359375,37689.140625,36296.0625,34919.8125,33357.5078125,,30323.84375,,25526.484375,,23296.552734375,,21399.453125,,20072.01953125
"World","POLES-JRC ENGAGE",384,"ANNUAL",1,"Mt CO2/yr","ENGAGE-NPi2020-2500f","Emissions|CO2",40820.3125,,,,,41998.74609375,39791.68359375,37689.140625,36296.0625,34919.8125,33357.5078125,,30323.84375,,25526.484375,,23296.552734375,,21399.453125,,20072.01953125
"World","POLES-JRC ENGAGE",385,"ANNUAL",1,"Mt CO2/yr","ENGAGE-NPi2020-3000","Emissions|CO2",40820.3125,,,,,40921.171875,37512.53515625,35517.85546875,34539.93359375,34362.3671875,34758.546875,,35988.91796875,,36067.4765625,,35992.87890625,,36357.1015625,,35936.36328125
"World","POLES-JRC ENGAGE",386,"ANNUAL",1,"Mt CO2/yr","ENGAGE-NPi2020-3000f","Emissions|CO2",40820.3125,,,,,40921.171875,37512.53515625,35517.85546875,34539.93359375,34362.3671875,34758.546875,,35988.91796875,,36067.4765625,,35992.87890625,,36357.1015625,,35936.36328125
"World","POLES-JRC ENGAGE",399,"ANNUAL",1,"Mt CO2/yr","ENGAGE-NPi2020-900f","Emissions|CO2",40820.3125,,,,,40677.60546875,33904.83984375,26996.6328125,21730.01953125,17095.248046875,12638.984375,,5488.1650390625,,166.1197052001953,,-3740.545654296875,,-5854.2373046875,,-7343.015625
"World","POLES-JRC ENGAGE",400,"ANNUAL",1,"Mt CO2/yr","ENGAGE-NPi2100","Emissions|CO2",41245.66796875,,,,,45170.23046875,47341.70703125,48244.28125,48919.984375,49591.55859375,50224.828125,,51090.92578125,,50476.484375,,50650.1171875,,50517.8984375,,47631.1953125
"World","POLES-JRC ENGAGE",401,"ANNUAL",1,"Mt CO2/yr","ENGAGE-NPi2100-COV","Emissions|CO2",38397.76953125,,,,,43632.0546875,45754.67578125,46674.3828125,46894.2421875,47416.80859375,47637.0546875,,47876.140625,,47175.47265625,,46345.38671875,,47548.2890625,,46116.890625
"World","REMIND-MAgPIE 2.1-4.2",479,"ANNUAL",1,"Mt CO2/yr","ENGAGE-NoPolicy","Emissions|CO2",40549.2452,,,,,43197.6704,46428.4049,48992.641,50664.9978,52356.3104,54137.0619,55752.9969,56476.9294,,56622.147,,55746.2911,,52616.7312,,49291.222
"World","IMAGE 3.0.1",620,"ANNUAL",1,"Mt CO2/yr","SSP1-34","Emissions|CO2",39638.79362339519,,,,,39495.09717155921,39351.40071972323,38397.25993187608,37443.11914402892,35195.192874293316,32947.26660455771,,27955.58333587475,,19813.28092628037,,9123.370280777312,,-2275.4379071079,,-6615.458456005051
"World","IMAGE 3.0.1",621,"ANNUAL",1,"Mt CO2/yr","SSP1-45","Emissions|CO2",39860.11491247781,,,,,40409.105146902715,40958.09538132763,41228.34733447719,41498.59928762676,40759.7838578721,40020.96842811743,,37734.7301466596,,32323.00228158429,,24455.64795144199,,17307.67106277134,,11079.04638772594
"World","IMAGE 3.0.1",622,"ANNUAL",1,"Mt CO2/yr","SSP1-Baseline","Emissions|CO2",40069.00390989264,,,,,41361.11898162469,42653.23405335673,43215.8650755433,43778.49609772986,43116.62695704469,42454.75781635952,,41601.92838919866,,39217.53157908606,,33392.29394834816,,28618.41390234126,,24612.91357645629
"World","GCAM 6.0 NGFS",661,"ANNUAL",1,"Mt CO2/yr","NGFS Phase 5-Current Policies","Emissions|CO2",38705.3322874041,,,,,38516.3724533147,37914.1853958269,38847.9384016138,39593.8258770884,40146.353590712,40556.7173304435,41279.4277683311,41963.8909845389,42354.7496321425,42800.743251437,43122.6863426608,42714.1303397709,43093.8810950503,43073.2833278361,42867.4596842556,42347.4567317635
"World","GCAM 6.0 NGFS",663,"ANNUAL",1,"Mt CO2/yr","NGFS Phase 5-Fragmented World","Emissions|CO2",38711.7302061065,,,,,38502.5791053178,37845.5312813118,34498.0547213829,30525.5421784329,26291.9692652312,22225.249142855,20656.4071422,18911.0871440414,18945.3077006859,19208.7575892552,19496.2144624232,19915.5254383728,20377.8852719998,20751.0300657492,21042.8266369823,20827.6438636775
